movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
7815,24798.0,92117,True Stories (1986),Comedy|Musical,,[],[],,1986.0,,,False,Comedy Musical
7820,11656.0,53976,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,,[],[],,1960.0,,,False,Crime Drama
7822,25009.0,46085,Mogambo (1953),Adventure|Drama|Romance,,[],[],,1953.0,,,False,Adventure Drama Romance
7826,40092.0,39808,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,,[],[],,1947.0,,,False,Comedy Romance Thriller
7831,14589.0,31047,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,,[],[],,1939.0,,,False,Comedy Crime Drama Mystery Romance
7832,14594.0,37365,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,,[],[],,1945.0,,,False,Comedy Crime Mystery
7833,14590.0,34172,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,,[],[],,1941.0,,,False,Comedy Crime Mystery
7834,14588.0,27260,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,,[],[],,1936.0,,,False,Comedy Crime Mystery Romance
7835,14595.0,39853,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,,[],[],,1947.0,,,False,Comedy Crime Drama Musical Mystery Romance
7839,20644.0,33852,Love Crazy (1941),Comedy,,[],[],,1941.0,,,False,Comedy
7840,24965.0,31398,Gunga Din (1939),Adventure|Comedy|War,,[],[],,1939.0,,,False,Adventure Comedy War
7841,192936.0,287839,Children of Dune (2003),Fantasy|Sci-Fi,,[],[],,2003.0,,,False,Fantasy SciFi
7842,876.0,142032,Dune (2000),Drama|Fantasy|Sci-Fi,,[],[],,2000.0,,,False,Drama Fantasy SciFi
7843,1583.0,258760,Lammbock (2001),Comedy,,[],[],,2001.0,,,False,Comedy
7844,17653.0,106936,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,,[],[],,1993.0,,,False,Action Comedy
7845,11069.0,114720,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,,[],[],,1996.0,,,False,Comedy Horror SciFi
7846,10829.0,259685,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,,[],[],,2001.0,,,False,Comedy Horror SciFi
7879,57946.0,300274,Notorious C.H.O. (2002),Comedy,,[],[],,2002.0,,,False,Comedy
7882,29049.0,60841,The Plague of the Zombies (1966),Horror,,[],[],,1966.0,,,False,Horror
7883,27130.0,36027,I Walked with a Zombie (1943),Drama|Horror,,[],[],,1943.0,,,False,Drama Horror
7884,8468.0,102035,Highway 61 (1991),Comedy,,[],[],,1991.0,,,False,Comedy
7888,22682.0,61791,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,,[],[],,1967.0,,,False,Comedy Musical
7889,11577.0,70518,Pat Garrett and Billy the Kid (1973),Western,An aging Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons--his sole purpose being to bring down his old friend Billy the Kid.,"['sheriff', 'aging', 'billy the kid', 'lawlessness', 'gun battle', 'gore', 'breast', 'old friends', 'flogging', 'man slaps a woman', 'pat garrett', 'manhunt']","['James Coburn', 'Kris Kristofferson', 'Richard Jaeckel']",Sam Peckinpah,1973.0,7.2,65.0,True,Western sheriff aging billythekid lawlessness gunbattle gore breast oldfriends flogging manslapsawoman patgarrett manhunt JamesCoburn KrisKristofferson RichardJaeckel SamPeckinpah
7891,21159.0,58700,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,,[],[],,1964.0,,,False,Drama Horror SciFi
7894,336.0,67140,"Duck, You Sucker (1971)",Action|Western,,[],[],,1971.0,,,False,Action Western
7895,11942.0,71249,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,,[],[],,1974.0,,,False,Crime Drama Thriller
7896,36206.0,56412,Ride the High Country (1962),Adventure|Drama|Western,,[],[],,1962.0,,,False,Adventure Drama Western
7899,49636.0,72913,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,,[],[],,1975.0,,,False,Action
7900,3075.0,65738,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,,[],[],,1969.0,,,False,Drama Horror SciFi
7916,43096.0,52847,Gidget (1959),Comedy,,[],[],,1959.0,,,False,Comedy
7920,14262.0,75936,Desperate Living (1977),Comedy|Crime,,[],[],,1977.0,,,False,Comedy Crime
7924,30368.0,41699,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,,[],[],,1949.0,,,False,Drama FilmNoir Thriller
7925,1059.0,51808,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,,[],[],,1958.0,,,False,Action Adventure
7926,12493.0,57565,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,,[],[],,1963.0,,,False,Crime Drama FilmNoir Thriller
7930,13122.0,105121,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,,[],[],,1991.0,,,False,Horror Mystery Thriller
7932,14273.0,235327,Dark Days (2000),Documentary,,[],[],,2000.0,,,False,Documentary
7934,11030.0,86637,Zelig (1983),Comedy,,[],[],,1983.0,,,False,Comedy
7936,26372.0,63611,Shame (Skammen) (1968),Drama|War,,[],[],,1968.0,,,False,Drama War
7937,11506.0,57611,"Silence, The (Tystnaden) (1963)",Drama,,[],[],,1963.0,,,False,Drama
7938,29455.0,57358,Winter Light (Nattvardsgästerna) (1963),Drama,,[],[],,1963.0,,,False,Drama
7939,11602.0,55499,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,,[],[],,1961.0,,,False,Drama
7940,29453.0,51365,The Magician (1958),Drama,,[],[],,1958.0,,,False,Drama
7943,14638.0,38669,"Killers, The (1946)",Crime|Film-Noir,,[],[],,1946.0,,,False,Crime FilmNoir
7944,14703.0,58404,"Night of the Iguana, The (1964)",Drama|Thriller,,[],[],,1964.0,,,False,Drama Thriller
7951,20481.0,100260,Nightbreed (1990),Fantasy|Horror,,[],[],,1990.0,,,False,Fantasy Horror
7976,7090.0,209077,Ken Park (2002),Drama,,[],[],,2002.0,,,False,Drama
7979,42632.0,64689,Monterey Pop (1968),Documentary|Musical,,[],[],,1968.0,,,False,Documentary Musical
7980,5902.0,75784,"Bridge Too Far, A (1977)",Action|Drama|War,Tells the story of operation Market Garden. A failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,"['netherlands', 'world war ii', 'panzer', 'british soldier']","['Dirk Bogarde', 'James Caan', 'Michael Caine']",Richard Attenborough,1977.0,6.9,207.0,True,Action Drama War netherlands worldwarii panzer britishsoldier DirkBogarde JamesCaan MichaelCaine RichardAttenborough
7981,10775.0,338564,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,,[],[],,2002.0,,,False,Crime Drama Thriller
7982,4552.0,365376,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,,[],[],,2003.0,,,False,Drama Horror Mystery Thriller
7983,12762.0,87003,Broadway Danny Rose (1984),Comedy,,[],[],,1984.0,,,False,Comedy
7984,14510.0,91083,From Beyond (1986),Horror|Sci-Fi,,[],[],,1986.0,,,False,Horror SciFi
7986,15618.0,102800,Robot Jox (1990),Sci-Fi,,[],[],,1990.0,,,False,SciFi
7987,24341.0,92906,Dolls (1987),Horror,,[],[],,1987.0,,,False,Horror
7988,10690.0,120199,Space Truckers (1996),Comedy|Sci-Fi,,[],[],,1996.0,,,False,Comedy SciFi
7991,13282.0,72856,Death Race 2000 (1975),Action|Sci-Fi,"In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.","['dystopia', 'street race', 'reality spoof']","['David Carradine', 'Simone Griffeth', 'Sylvester Stallone']",Paul Bartel,1975.0,5.9,124.0,True,Action SciFi dystopia streetrace realityspoof DavidCarradine SimoneGriffeth SylvesterStallone PaulBartel
7993,22642.0,52655,"Bucket Of Blood, A (1959)",Comedy|Horror,,[],[],,1959.0,,,False,Comedy Horror
8008,18283.0,46807,Brigadoon (1954),Fantasy|Musical|Romance,,[],[],,1954.0,,,False,Fantasy Musical Romance
8010,13823.0,105159,"Power of One, The (1992)",Drama,,[],[],,1992.0,,,False,Drama
8011,14108.0,343168,"Weather Underground, The (2002)",Documentary,,[],[],,2002.0,,,False,Documentary
8012,4291.0,199683,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,,[],[],,1999.0,,,False,Comedy Drama
8014,113.0,374546,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,,[],[],,2003.0,,,False,Drama
8015,28476.0,64806,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,,[],[],,1970.0,,,False,Adventure Animation Children Fantasy
8016,5916.0,68638,"Getaway, The (1972)",Action|Crime|Drama|Thriller,,[],[],,1972.0,,,False,Action Crime Drama Thriller
8019,12205.0,308379,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,,[],[],,2002.0,,,False,Drama Horror Mystery Thriller
8024,27804.0,108327,"Thing Called Love, The (1993)",Comedy|Drama|Romance,,[],[],,1993.0,,,False,Comedy Drama Romance
8025,46187.0,124207,The Thief (1997),Drama,,[],[],,1997.0,,,False,Drama
8033,3001.0,60522,How to Steal a Million (1966),Comedy|Crime|Romance,,[],[],,1966.0,,,False,Comedy Crime Romance
8035,39434.0,117658,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,,[],[],,1996.0,,,False,Crime Horror Thriller
8042,203.0,70379,Mean Streets (1973),Crime|Drama,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.","['epilepsy', 'protection money', 'secret love', 'money', 'redemption']","['Harvey Keitel', 'Robert De Niro', 'David Proval']",Martin Scorsese,1973.0,7.2,345.0,True,Crime Drama epilepsy protectionmoney secretlove money redemption HarveyKeitel RobertDeNiro DavidProval MartinScorsese
8043,38749.0,107247,Jack the Bear (1993),Comedy|Drama,,[],[],,1993.0,,,False,Comedy Drama
8044,29740.0,23042,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,,[],[],,1932.0,,,False,Crime Drama FilmNoir
8045,10652.0,93137,Hamburger Hill (1987),Action|Drama|War,,[],[],,1987.0,,,False,Action Drama War
8057,33632.0,56541,Sweet Bird of Youth (1962),Drama,,[],[],,1962.0,,,False,Drama
8092,3072.0,99612,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,,[],[],,1990.0,,,False,Drama Horror SciFi
8093,10355.0,192657,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,,[],[],,1999.0,,,False,Action Drama Romance Thriller
8094,14554.0,47849,Bad Day at Black Rock (1955),Drama|Thriller|Western,,[],[],,1955.0,,,False,Drama Thriller Western
8117,250.0,180748,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,,[],[],,1999.0,,,False,Action Comedy
8118,19086.0,99399,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,,[],[],,1990.0,,,False,Action Adventure Thriller War
8119,15392.0,90888,Crossroads (1986),Drama,,[],[],,1986.0,,,False,Drama
8121,41277.0,366532,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,,[],[],,2003.0,,,False,Comedy
8125,631.0,18455,Sunrise: A Song of Two Humans (1927),Drama|Romance,,[],[],,1927.0,,,False,Drama Romance
8126,25504.0,57495,Shock Corridor (1963),Drama,,[],[],,1963.0,,,False,Drama
8128,1786.0,92593,Au revoir les enfants (1987),Drama,,[],[],,1987.0,,,False,Drama
8131,210937.0,243508,Pursuit of Happiness (2001),Comedy|Romance,,[],[],,2001.0,,,False,Comedy Romance
8132,16219.0,104346,Gladiator (1992),Action|Drama,,[],[],,1992.0,,,False,Action Drama
8136,48385.0,49363,Indestructible Man (1956),Crime|Horror|Sci-Fi,,[],[],,1956.0,,,False,Crime Horror SciFi
8137,27545.0,54462,"Wasp Woman, The (1959)",Horror|Sci-Fi,,[],[],,1959.0,,,False,Horror SciFi
8138,22718.0,53611,Attack of the Giant Leeches (1959),Horror|Sci-Fi,,[],[],,1959.0,,,False,Horror SciFi
8142,11315.0,221111,Dead or Alive: Hanzaisha (1999),Action|Crime,,[],[],,1999.0,,,False,Action Crime
8143,35987.0,48308,Lola Montès (1955),Drama,,[],[],,1955.0,,,False,Drama
8147,29146.0,62794,Charly (1968),Drama|Sci-Fi,An experiment on a simpleton turns him into a genius. When he discovers what has been done to him he struggles with whether or not what was done to his was right.,"['experiment', 'mouse', 'intelligence test', 'genius']","['Cliff Robertson', 'Claire Bloom', 'Lilia Skala']",Ralph Nelson,1968.0,6.6,28.0,True,Drama SciFi experiment mouse intelligencetest genius CliffRobertson ClaireBloom LiliaSkala RalphNelson
8153,29592.0,49456,Lust for Life (1956),Drama,,[],[],,1956.0,,,False,Drama
8154,439.0,53779,"Dolce Vita, La (1960)",Drama,,[],[],,1960.0,,,False,Drama
8157,823.0,193253,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,,[],[],,1998.0,,,False,Animation Fantasy Thriller
8158,20289.0,102820,Rush (1991),Crime|Drama,,[],[],,1991.0,,,False,Crime Drama
8167,16905.0,26174,Captain Blood (1935),Action|Adventure|Romance,,[],[],,1935.0,,,False,Action Adventure Romance
8169,11548.0,92494,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,,[],[],,1987.0,,,False,Children Comedy Fantasy SciFi
8183,38291.0,85478,Educating Rita (1983),Comedy|Drama,,[],[],,1983.0,,,False,Comedy Drama
8188,20532.0,47445,Sansho the Bailiff (Sanshô dayû) (1954),Drama,,[],[],,1954.0,,,False,Drama
8189,2546.0,54494,Zazie dans le métro (1960),Comedy,,[],[],,1960.0,,,False,Comedy
8190,42791.0,57840,"Americanization of Emily, The (1964)",Comedy|Drama|War,,[],[],,1964.0,,,False,Comedy Drama War
8191,22522.0,64030,Anne of the Thousand Days (1969),Drama,,[],[],,1969.0,,,False,Drama
8195,5165.0,53619,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,,[],[],,1960.0,,,False,Drama Mystery Romance
8196,5722.0,65466,Beyond the Valley of the Dolls (1970),Comedy|Horror,A hip and happenin' all girl rock group head to LA to claim lead-singer Kelly's inheritance and make it (and make it) in LA. Soon the girls fall into a morass of drugs and deceit as their recording success soars. It takes several tragedies to make them stop and think... but is it too late?,"['pop', 'pop star', 'musical']","['Dolly Read', 'Cynthia Myers', 'Marcia McBroom']",Russ Meyer,1970.0,6.6,53.0,True,Comedy Horror pop popstar musical DollyRead CynthiaMyers MarciaMcBroom RussMeyer
8197,5544.0,52893,Hiroshima Mon Amour (1959),Drama|Romance|War,,[],[],,1959.0,,,False,Drama Romance War
8199,14696.0,46478,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,,[],[],,1953.0,,,False,Drama Thriller
8207,4909.0,69947,"Day of the Jackal, The (1973)",Crime|Thriller,,[],[],,1973.0,,,False,Crime Thriller
8225,19185.0,100258,Night of the Living Dead (1990),Horror,,[],[],,1990.0,,,False,Horror
8228,28257.0,22111,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,,[],[],,1931.0,,,False,Mystery
8232,20643.0,32617,I Love You Again (1940),Comedy|Drama,,[],[],,1940.0,,,False,Comedy Drama
8235,22596.0,14429,Safety Last! (1923),Action|Comedy|Romance,,[],[],,1923.0,,,False,Action Comedy Romance
8236,36786.0,49949,While the City Sleeps (1956),Drama|Film-Noir,,[],[],,1956.0,,,False,Drama FilmNoir
8238,27459.0,67350,Little Murders (1971),Comedy|Crime,,[],[],,1971.0,,,False,Comedy Crime
8239,4497.0,55601,Viridiana (1961),Comedy|Drama,,[],[],,1961.0,,,False,Comedy Drama
8241,25224.0,119630,Masterminds (1997),Action|Comedy|Thriller,,[],[],,1997.0,,,False,Action Comedy Thriller
8253,15371.0,79833,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,,[],[],,1979.0,,,False,Action Adventure Animation Comedy Crime Mystery
8254,11044.0,106307,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,,[],[],,1993.0,,,False,Comedy Drama Fantasy Romance
8261,41662.0,75612,3 Women (Three Women) (1977),Drama,,[],[],,1977.0,,,False,Drama
8264,17346.0,73076,Grey Gardens (1975),Documentary,,[],[],,1975.0,,,False,Documentary
8266,13763.0,87957,Purple Rain (1984),Drama|Musical,,[],[],,1984.0,,,False,Drama Musical
8268,10498.0,107843,Point of No Return (1993),Action|Thriller,,[],[],,1993.0,,,False,Action Thriller
8270,11796.0,100112,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,,[],[],,1990.0,,,False,Comedy Drama Romance
8275,34847.0,17765,College (1927),Comedy,,[],[],,1927.0,,,False,Comedy
